VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,congestion_surcharge
1,2021-01-01 00:30:10,2021-01-01 00:36:12,1,2.10,1,N,142,43,2,8,3,0.5,0,0,0.3,11.8,2.5
1,2021-01-01 00:51:20,2021-01-01 00:52:19,1,.20,1,N,238,151,2,3,0.5,0.5,0,0,0.3,4.3,0
1,2021-01-01 00:43:30,2021-01-01 01:11:06,1,14.70,1,N,132,165,1,42,0.5,0.5,8.65,0,0.3,51.95,0
1,2021-01-01 00:15:48,2021-01-01 00:31:01,0,10.60,1,N,138,132,1,29,0.5,0.5,6.05,0,0.3,36.35,0
2,2021-01-01 00:31:49,2021-01-01 00:48:21,1,4.94,1,N,68,33,1,16.5,0.5,0.5,4.06,0,0.3,24.36,2.5
1,2021-01-01 00:16:29,2021-01-01 00:24:30,1,1.60,1,N,224,68,1,8,3,0.5,2.35,0,0.3,14.15,2.5
1,2021-01-01 00:00:28,2021-01-01 00:17:28,1,4.10,1,N,95,157,2,16,0.5,0.5,0,0,0.3,17.3,0
1,2021-01-01 00:12:29,2021-01-01 00:30:34,1,5.70,1,N,90,40,2,18,3,0.5,0,0,0.3,21.8,2.5
1,2021-01-01 00:39:16,2021-01-01 01:00:13,1,9.10,1,N,97,129,4,27.5,0.5,0.5,0,0,0.3,28.8,0
1,2021-01-01 00:26:12,2021-01-01 00:39:46,2,2.70,1,N,263,142,1,12,3,0.5,3.15,0,0.3,18.95,2.5
2,2021-01-01 00:15:52,2021-01-01 00:38:07,3,6.11,1,N,164,255,1,20.5,0.5,0.5,0,0,0.3,24.3,2.5
2,2021-01-01 00:46:36,2021-01-01 00:53:45,2,1.21,1,N,255,80,1,7,0.5,0.5,2.49,0,0.3,10.79,0
1,2021-01-01 00:10:46,2021-01-01 00:32:58,2,7.40,1,N,138,166,2,24.5,2.5,0.5,0,6.12,0.3,33.92,0
2,2021-01-01 00:31:06,2021-01-01 00:38:52,5,1.70,1,N,142,50,1,8,0.5,0.5,2.36,0,0.3,14.16,2.5
2,2021-01-01 00:42:11,2021-01-01 00:44:24,5,.81,1,N,50,142,2,4.5,0.5,0.5,0,0,0.3,8.3,2.5
2,2021-01-01 00:17:48,2021-01-01 00:21:55,1,1.01,1,N,236,237,1,5.5,0.5,0.5,1,0,0.3,10.3,2.5
2,2021-01-01 00:33:38,2021-01-01 00:38:37,1,.73,1,N,142,239,1,5.5,0.5,0.5,2.79,0,0.3,12.09,2.5
2,2021-01-01 00:47:56,2021-01-01 00:52:53,1,1.17,1,N,238,166,1,6.5,0.5,0.5,2.06,0,0.3,12.36,2.5
2,2021-01-01 00:04:21,2021-01-01 00:07:58,1,.78,1,N,239,238,1,4.5,0.5,0.5,1.66,0,0.3,9.96,2.5
2,2021-01-01 00:18:36,2021-01-01 00:27:10,2,1.66,1,N,151,142,2,8.5,0.5,0.5,0,0,0.3,12.3,2.5
2,2021-01-01 00:43:41,2021-01-01 00:48:17,3,.93,1,N,239,142,2,5.5,0.5,0.5,0,0,0.3,9.3,2.5
2,2021-01-01 00:56:30,2021-01-01 01:02:03,2,1.16,1,N,238,142,1,6.5,0.5,0.5,1.54,0,0.3,11.84,2.5
1,2021-01-01 00:16:27,2021-01-01 00:25:36,0,2.20,1,N,249,137,3,9,3,0.5,0,0,0.3,12.8,2.5
1,2021-01-01 00:37:59,2021-01-01 01:01:37,0,3.60,1,N,107,163,1,17,3,0.5,10,0,0.3,30.8,2.5
1,2021-01-01 00:37:40,2021-01-01 01:04:46,2,19.10,1,N,132,3,2,52,0.5,0.5,0,6.12,0.3,59.42,0
1,2021-01-01 00:54:24,2021-01-01 01:16:33,1,5.40,1,N,48,226,2,20,3,0.5,0,0,0.3,23.8,2.5
2,2021-01-01 00:34:37,2021-01-01 00:47:22,4,3.15,1,N,238,162,1,12.5,0.5,0.5,2,0,0.3,18.3,2.5
2,2021-01-01 00:06:24,2021-01-01 00:23:40,1,4.65,1,N,4,43,1,17,0.5,0.5,2,0,0.3,22.8,2.5
2,2021-01-01 00:35:17,2021-01-01 00:57:17,1,4.07,1,N,48,41,1,18,0.5,0.5,4.36,0,0.3,26.16,2.5
1,2021-01-01 00:24:30,2021-01-01 00:46:32,1,14.30,1,N,132,226,2,39,0.5,0.5,0,0,0.3,40.3,0
2,2021-01-01 00:13:44,2021-01-01 00:28:16,1,3.96,1,N,229,151,1,14.5,0.5,0.5,4.58,0,0.3,22.88,2.5
2,2021-01-01 00:36:08,2021-01-01 00:38:29,1,.76,1,N,238,166,2,4.5,0.5,0.5,0,0,0.3,5.8,0
2,2021-01-01 00:43:03,2021-01-01 00:47:18,2,.64,1,N,151,238,1,5,0.5,0.5,2.2,0,0.3,11,2.5
1,2021-01-01 00:06:08,2021-01-01 00:18:08,4,3.00,1,N,138,82,2,12,0.5,0.5,0,0,0.3,13.3,0
2,2021-01-01 00:19:57,2021-01-01 00:43:03,3,10.74,1,N,264,231,1,32.5,0.5,0.5,4,0,0.3,40.3,2.5
2,2021-01-01 00:20:13,2021-01-01 00:32:11,1,2.62,1,N,263,142,2,10.5,0.5,0.5,0,0,0.3,14.3,2.5
2,2021-01-01 00:55:13,2021-01-01 01:23:03,1,13.67,1,N,48,32,2,38,0.5,0.5,0,0,0.3,41.8,2.5
1,2021-01-01 00:25:09,2021-01-01 00:45:43,1,6.10,1,N,151,90,2,21,3,0.5,0,0,0.3,24.8,2.5
1,2021-01-01 00:03:13,2021-01-01 00:03:19,1,.00,1,N,169,169,3,0,0,0,0,0,0,0,0
1,2021-01-01 00:52:42,2021-01-01 01:04:49,1,.00,1,N,238,42,1,17.2,0,0.5,0,0,0.3,18,0
1,2021-01-01 00:08:51,2021-01-01 00:15:31,1,2.00,1,N,137,140,2,7.5,2.5,0.5,0,0,0.3,10.8,2.5
1,2021-01-01 00:30:32,2021-01-01 00:34:12,2,1.00,1,N,114,234,2,5.5,3,0.5,0,0,0.3,9.3,2.5
2,2021-01-01 00:03:48,2021-01-01 00:14:29,1,1.98,1,N,100,229,2,9.5,0.5,0.5,0,0,0.3,13.3,2.5
2,2021-01-01 00:16:19,2021-01-01 00:21:49,1,1.27,1,N,229,170,2,6,0.5,0.5,0,0,0.3,9.8,2.5
2,2021-01-01 00:47:17,2021-01-01 00:52:48,1,1.66,1,N,48,239,2,7,0.5,0.5,0,0,0.3,10.8,2.5
2,2021-01-01 00:57:26,2021-01-01 01:01:27,1,.89,1,N,142,48,2,5,0.5,0.5,0,0,0.3,8.8,2.5
2,2021-01-01 00:03:09,2021-01-01 00:15:45,1,4.85,1,N,137,256,1,16.5,0.5,0.5,4.06,0,0.3,24.36,2.5
2,2021-01-01 00:54:20,2021-01-01 00:59:17,1,1.16,1,N,140,262,2,6.5,0.5,0.5,0,0,0.3,10.3,2.5
1,2021-01-01 00:37:06,2021-01-01 00:42:58,1,1.40,1,N,264,238,1,6.5,3,0.5,2,0,0.3,12.3,2.5
2,2021-01-01 00:28:07,2021-01-01 00:36:27,5,2.01,1,N,170,114,1,9,0.5,0.5,2,0,0.3,14.8,2.5
2,2021-01-01 00:54:10,2021-01-01 01:05:19,2,3.45,1,N,186,87,1,12,0.5,0.5,10.08,0,0.3,25.88,2.5
2,2021-01-01 00:50:48,2021-01-01 01:11:59,1,3.79,1,N,209,256,1,17,0.5,0.5,4.16,0,0.3,24.96,2.5
1,2021-01-01 00:22:52,2021-01-01 00:43:49,1,17.20,2,N,132,107,1,52,2.5,0.5,12.25,6.12,0.3,73.67,2.5
1,2021-01-01 00:52:27,2021-01-01 01:01:14,1,3.10,1,N,232,112,1,11,3,0.5,2.95,0,0.3,17.75,2.5
2,2021-01-01 00:08:04,2021-01-01 00:17:55,3,2.85,1,N,164,141,1,10.5,0.5,0.5,4.29,0,0.3,18.59,2.5
2,2021-01-01 00:22:02,2021-01-01 00:28:11,3,1.68,1,N,141,236,1,7.5,0.5,0.5,2.26,0,0.3,13.56,2.5
2,2021-01-01 00:33:33,2021-01-01 00:36:07,3,.77,1,N,263,236,1,4.5,0.5,0.5,1.66,0,0.3,9.96,2.5
2,2021-01-01 00:39:08,2021-01-01 00:41:15,2,.52,1,N,141,236,1,4,0.5,0.5,1.5,0,0.3,9.3,2.5
2,2021-01-01 00:45:29,2021-01-01 00:46:58,3,.40,1,N,141,140,1,3.5,0.5,0.5,0.5,0,0.3,7.8,2.5
2,2021-01-01 00:55:19,2021-01-01 00:58:45,2,1.05,1,N,263,75,1,5.5,0.5,0.5,1.86,0,0.3,11.16,2.5
2,2021-01-01 00:44:58,2021-01-01 01:07:41,2,5.85,1,N,249,238,1,21.5,0.5,0.5,5.06,0,0.3,30.36,2.5
2,2021-01-01 00:34:36,2021-01-01 00:44:07,1,.27,1,N,229,229,2,7,0.5,0.5,0,0,0.3,10.8,2.5
1,2021-01-01 00:46:05,2021-01-01 00:59:55,1,3.70,1,N,249,229,1,13.5,3,0.5,10,0,0.3,27.3,2.5
1,2021-01-01 00:06:23,2021-01-01 00:20:09,2,3.70,1,Y,164,87,1,13.5,3,0.5,4.3,0,0.3,21.6,2.5
2,2021-01-01 00:36:53,2021-01-01 01:01:27,3,16.54,2,N,132,229,1,52,0,0.5,11.06,0,0.3,66.36,2.5
2,2021-01-01 00:04:44,2021-01-01 00:15:06,1,2.19,1,N,113,87,1,9.5,0.5,0.5,2.66,0,0.3,15.96,2.5
2,2021-01-01 00:23:01,2021-01-01 00:40:05,1,4.09,1,N,261,48,1,15.5,0.5,0.5,3.86,0,0.3,23.16,2.5
2,2021-01-01 00:30:06,2021-01-01 00:41:00,1,3.26,1,N,125,48,2,11.5,0.5,0.5,0,0,0.3,15.3,2.5
2,2021-01-01 00:46:50,2021-01-01 00:51:49,1,1.11,1,N,48,143,1,5.5,0.5,0.5,2.79,0,0.3,12.09,2.5
2,2021-01-01 00:47:59,2021-01-01 00:56:55,1,2.87,1,N,186,231,1,10,0.5,0.5,2.76,0,0.3,16.56,2.5
1,2021-01-01 00:33:01,2021-01-01 00:46:17,2,4.00,1,N,246,24,1,14,3,0.5,3.55,0,0.3,21.35,2.5
1,2021-01-01 00:29:44,2021-01-01 00:37:10,1,1.30,1,Y,158,211,2,7,3,0.5,0,0,0.3,10.8,2.5
1,2021-01-01 00:52:34,2021-01-01 01:02:06,3,2.30,1,Y,170,249,1,9.5,3,0.5,2.65,0,0.3,15.95,2.5
1,2021-01-01 00:43:00,2021-01-01 00:47:08,1,.80,1,N,237,236,1,5,3,0.5,0.75,0,0.3,9.55,2.5
2,2021-01-01 00:20:06,2021-01-01 00:35:57,1,7.00,1,N,141,248,2,21,0.5,0.5,0,0,0.3,24.8,2.5
2,2021-01-01 00:52:28,2021-01-01 00:54:00,1,.51,1,N,75,263,2,3.5,0.5,0.5,0,0,0.3,4.8,0
2,2021-01-01 00:56:22,2021-01-01 01:00:09,1,1.17,1,N,263,141,1,5.5,0.5,0.5,1.86,0,0.3,11.16,2.5
1,2021-01-01 00:30:01,2021-01-01 00:38:50,1,3.00,1,Y,162,75,1,10.5,3,0.5,2.85,0,0.3,17.15,2.5
1,2021-01-01 00:45:34,2021-01-01 00:51:21,2,2.00,1,Y,263,233,2,7.5,3,0.5,0,0,0.3,11.3,2.5
1,2021-01-01 00:34:38,2021-01-01 00:37:27,2,1.10,1,N,141,263,1,5,3,0.5,2.5,0,0.3,11.3,2.5
1,2021-01-01 00:39:50,2021-01-01 00:41:19,1,.60,1,N,263,141,1,4,3,0.5,2,0,0.3,9.8,2.5
1,2021-01-01 00:47:18,2021-01-01 00:56:54,3,2.50,1,N,262,142,1,10,3,0.5,2,0,0.3,15.8,2.5
2,2021-01-01 00:22:09,2021-01-01 00:30:51,1,3.58,1,N,137,263,1,11,0.5,0.5,2.96,0,0.3,17.76,2.5
2,2021-01-01 00:38:55,2021-01-01 00:44:14,1,1.24,1,N,140,229,1,6.5,0.5,0.5,2.58,0,0.3,12.88,2.5
2,2021-01-01 00:50:24,2021-01-01 01:06:38,1,4.78,1,N,140,113,1,17,0.5,0.5,4.16,0,0.3,24.96,2.5
2,2021-01-01 00:27:50,2021-01-01 00:35:34,1,1.69,1,N,140,238,1,8,0.5,0.5,2.36,0,0.3,14.16,2.5
2,2021-01-01 00:37:55,2021-01-01 00:42:21,1,1.33,1,N,239,151,1,6,0.5,0.5,1.96,0,0.3,11.76,2.5
2,2021-01-01 00:06:11,2021-01-01 00:23:40,1,8.06,1,N,75,264,1,24.5,0.5,0.5,5.66,0,0.3,33.96,2.5
2,2021-01-01 00:30:16,2021-01-01 00:38:53,2,2.60,1,N,90,142,1,9.5,0.5,0.5,2.66,0,0.3,15.96,2.5
2,2021-01-01 00:46:02,2021-01-01 00:51:20,1,1.40,1,N,48,142,1,6.5,0.5,0.5,2.58,0,0.3,12.88,2.5
2,2021-01-01 00:11:49,2021-01-01 00:17:32,1,2.44,1,N,137,232,2,9,0.5,0.5,0,0,0.3,12.8,2.5
2,2021-01-01 00:27:59,2021-01-01 00:37:25,1,1.58,1,N,79,45,2,8,0.5,0.5,0,0,0.3,11.8,2.5
2,2021-01-01 00:49:31,2021-01-01 00:59:10,1,3.98,1,N,224,75,2,12.5,0.5,0.5,0,0,0.3,16.3,2.5
2,2021-01-01 00:52:26,2021-01-01 00:56:08,1,1.06,1,N,236,75,1,5.5,0.5,0.5,1,0,0.3,10.3,2.5
2,2021-01-01 00:23:24,2021-01-01 00:34:29,2,1.91,1,N,140,142,2,9.5,0.5,0.5,0,0,0.3,13.3,2.5
2,2021-01-01 00:12:41,2021-01-01 00:26:47,1,4.13,1,N,161,226,1,14.5,0.5,0.5,3.66,0,0.3,21.96,2.5
2,2021-01-01 00:23:29,2021-01-01 00:35:03,2,4.12,1,N,162,74,2,13.5,0.5,0.5,0,0,0.3,17.3,2.5
2,2021-01-01 00:46:17,2021-01-01 00:54:25,2,2.22,1,N,144,170,1,9,0.5,0.5,2.56,0,0.3,15.36,2.5
2,2021-01-01 00:28:16,2021-01-01 00:51:44,1,7.11,1,N,264,264,2,23.5,0.5,0.5,0,0,0.3,24.8,0
2,2021-01-01 00:42:35,2021-01-01 00:54:41,3,1.61,1,N,229,237,2,9.5,0.5,0.5,0,0,0.3,13.3,2.5
2,2021-01-01 00:32:26,2021-01-01 00:38:05,1,1.89,1,N,75,151,1,7.5,0.5,0.5,2.2,0,0.3,11,0
2,2021-01-01 00:42:56,2021-01-01 00:48:58,1,1.62,1,N,238,236,1,7.5,0.5,0.5,2.82,0,0.3,14.12,2.5
2,2021-01-01 00:06:27,2021-01-01 00:13:53,1,3.70,1,N,132,219,1,12,0.5,0.5,2.66,0,0.3,15.96,0
2,2021-01-01 00:47:46,2021-01-01 01:11:05,1,6.56,1,N,79,41,1,21.5,0.5,0.5,4,0,0.3,29.3,2.5
2,2021-01-01 00:17:39,2021-01-01 00:21:43,1,.58,1,N,238,239,2,5,0.5,0.5,0,0,0.3,8.8,2.5
2,2021-01-01 00:25:23,2021-01-01 00:31:57,1,1.37,1,N,142,238,1,7,0.5,0.5,2.16,0,0.3,12.96,2.5
2,2021-01-01 00:58:03,2021-01-01 01:08:24,1,2.65,1,N,137,43,2,10,0.5,0.5,0,0,0.3,13.8,2.5
1,2021-01-01 00:27:44,2021-01-01 00:32:04,0,1.20,1,N,137,229,1,5.5,3,0.5,1.86,0,0.3,11.16,2.5
1,2021-01-01 00:14:25,2021-01-01 00:23:20,1,.80,1,N,234,234,1,7.5,3,0.5,2,0,0.3,13.3,2.5
1,2021-01-01 00:49:10,2021-01-01 00:50:04,1,.20,1,N,68,246,1,3,3,0.5,1,0,0.3,7.8,2.5
2,2021-01-01 00:31:10,2021-01-01 00:35:50,1,1.24,1,N,236,140,1,6,0.5,0.5,3,0,0.3,12.8,2.5
2,2021-01-01 00:37:24,2021-01-01 00:46:08,1,1.91,1,N,140,43,1,8.5,0.5,0.5,2.46,0,0.3,14.76,2.5
2,2021-01-01 00:47:51,2021-01-01 00:50:42,1,.50,1,N,239,238,1,4,0.5,0.5,1.56,0,0.3,9.36,2.5
2,2021-01-01 00:11:53,2021-01-01 00:15:05,2,.70,1,N,263,236,2,4.5,0.5,0.5,0,0,0.3,8.3,2.5
2,2021-01-01 00:17:52,2021-01-01 00:22:14,3,1.29,1,N,236,238,1,6,0.5,0.5,1.96,0,0.3,11.76,2.5
2,2021-01-01 00:53:51,2021-01-01 01:05:49,2,4.26,1,N,231,137,2,14.5,0.5,0.5,0,0,0.3,18.3,2.5
1,2021-01-01 00:34:38,2021-01-01 00:39:11,1,.70,1,N,68,50,3,5.5,3,0.5,0,0,0.3,9.3,2.5
1,2021-01-01 00:59:27,2021-01-01 01:14:37,1,4.60,1,N,249,181,2,16,3,0.5,0,0,0.3,19.8,2.5
2,2021-01-01 00:19:32,2021-01-01 00:22:46,1,1.34,1,N,236,237,1,5.5,0.5,0.5,1.86,0,0.3,11.16,2.5
2,2021-01-01 00:45:18,2021-01-01 01:15:13,1,6.71,1,N,230,82,2,24.5,0.5,0.5,0,0,0.3,28.3,2.5
1,2021-01-01 00:14:39,2021-01-01 00:30:28,2,1.60,1,N,114,234,1,11.5,3,0.5,4.55,0,0.3,19.85,2.5
1,2021-01-01 00:40:50,2021-01-01 00:50:18,1,1.10,1,N,48,100,1,7.5,3,0.5,1,0,0.3,12.3,2.5
2,2021-01-01 00:14:41,2021-01-01 00:32:08,1,9.19,1,N,79,7,2,27,0.5,0.5,0,0,0.3,30.8,2.5
2,2021-01-01 00:19:29,2021-01-01 00:34:40,1,8.02,1,N,264,130,1,24,0.5,0.5,0,0,0.3,25.3,0
1,2021-01-01 00:03:06,2021-01-01 00:17:06,1,4.50,1,N,90,238,1,15,3,0.5,3.75,0,0.3,22.55,2.5
1,2021-01-01 00:29:24,2021-01-01 00:48:38,3,9.40,1,N,43,127,2,28,3,0.5,0,0,0.3,31.8,2.5
2,2021-01-01 00:38:26,2021-01-01 00:42:31,2,1.38,1,N,233,107,1,5.5,0.5,0.5,1.4,0,0.3,10.7,2.5
1,2021-01-01 00:45:19,2021-01-01 00:46:51,0,.50,1,N,229,140,2,4,3,0.5,0,0,0.3,7.8,2.5
1,2021-01-01 00:49:15,2021-01-01 00:56:13,0,.80,1,N,140,229,2,6.5,3,0.5,0,0,0.3,10.3,2.5
2,2021-01-01 00:02:34,2021-01-01 00:23:35,1,5.83,1,N,68,74,2,19.5,0.5,0.5,0,0,0.3,23.3,2.5
2,2021-01-01 00:28:18,2021-01-01 00:34:49,1,1.35,1,N,74,41,2,7,0.5,0.5,0,0,0.3,8.3,0
2,2021-01-01 00:08:03,2021-01-01 00:24:58,1,4.11,1,N,48,226,2,15.5,0.5,0.5,0,0,0.3,19.3,2.5
2,2021-01-01 00:42:02,2021-01-01 00:42:57,1,.32,1,N,233,229,2,3,0.5,0.5,0,0,0.3,6.8,2.5
2,2021-01-01 00:48:05,2021-01-01 01:00:33,1,2.31,1,N,263,41,2,11,0.5,0.5,0,0,0.3,14.8,2.5
1,2021-01-01 00:25:36,2021-01-01 00:28:22,2,1.00,1,Y,263,140,1,5,3,0.5,2.6,0,0.3,11.4,2.5
1,2021-01-01 00:35:11,2021-01-01 00:41:18,1,.90,1,N,236,262,1,6,3,0.5,1.95,0,0.3,11.75,2.5
1,2021-01-01 00:45:45,2021-01-01 00:46:49,1,.20,1,N,262,263,3,3,3,0.5,0,0,0.3,6.8,2.5
1,2021-01-01 00:57:04,2021-01-01 00:59:22,2,.40,1,N,237,237,1,4,3,0.5,0,0,0.3,7.8,2.5
1,2021-01-01 00:16:58,2021-01-01 00:45:44,2,11.10,1,N,164,227,4,34,3,0.5,0,0,0.3,37.8,2.5
1,2021-01-01 00:28:03,2021-01-01 00:49:23,2,8.40,1,N,234,116,2,26,3,0.5,0,0,0.3,29.8,2.5
1,2021-01-01 00:41:17,2021-01-01 00:50:37,2,2.80,1,N,113,162,2,10.5,3,0.5,0,0,0.3,14.3,2.5
1,2021-01-01 00:56:47,2021-01-01 01:03:29,3,1.30,1,N,237,262,1,7,3,0.5,2.15,0,0.3,12.95,2.5
2,2021-01-01 00:28:44,2021-01-01 00:40:29,2,2.19,1,N,164,137,1,10.5,0.5,0.5,2,0,0.3,16.3,2.5
1,2021-01-01 00:12:51,2021-01-01 00:21:44,2,2.30,1,N,249,224,1,9,3,0.5,3.8,0,0.3,16.6,2.5
1,2021-01-01 00:45:12,2021-01-01 00:47:30,2,.20,1,N,229,229,1,3.5,3,0.5,0,0,0.3,7.3,2.5
1,2021-01-01 00:55:31,2021-01-01 01:09:24,2,2.90,1,N,141,234,4,12.5,3,0.5,0,0,0.3,16.3,2.5
1,2021-01-01 00:14:02,2021-01-01 00:22:57,3,.80,1,N,161,170,1,7,3,0.5,0,0,0.3,10.8,2.5
1,2021-01-01 00:58:21,2021-01-01 01:12:38,1,3.50,1,N,113,65,1,13.5,3,0.5,3.45,0,0.3,20.75,2.5
2,2021-01-01 00:06:25,2021-01-01 00:23:23,1,6.17,1,N,48,41,2,20,0.5,0.5,0,0,0.3,23.8,2.5
2,2021-01-01 00:43:41,2021-01-01 00:51:25,1,.79,1,N,161,48,2,6.5,0.5,0.5,0,0,0.3,10.3,2.5
2,2021-01-01 00:05:35,2021-01-01 00:23:34,1,5.10,1,N,113,236,1,17.5,0.5,0.5,6.39,0,0.3,27.69,2.5
2,2021-01-01 00:41:46,2021-01-01 01:01:33,4,5.08,1,N,113,36,2,19,0.5,0.5,0,0,0.3,22.8,2.5
2,2021-01-01 00:38:23,2021-01-01 00:49:58,1,6.43,1,N,132,197,2,19,0.5,0.5,0,0,0.3,20.3,0
1,2021-01-01 00:01:13,2021-01-01 00:24:16,0,14.30,1,N,236,28,1,39,3,0.5,0,6.12,0.3,48.92,2.5
1,2021-01-01 00:14:54,2021-01-01 00:18:40,1,1.20,1,N,141,236,1,5.5,3,0.5,2,0,0.3,11.3,2.5
1,2021-01-01 00:27:18,2021-01-01 00:33:11,2,.70,1,N,161,229,1,5.5,3,0.5,1,0,0.3,10.3,2.5
1,2021-01-01 00:59:35,2021-01-01 01:10:48,1,3.30,1,Y,143,41,2,11.5,3,0.5,0,0,0.3,15.3,2.5
2,2021-01-01 00:17:53,2021-01-01 00:41:04,2,15.19,4,N,70,265,1,46,0.5,0.5,9.46,0,0.3,56.76,0
2,2021-01-01 00:24:43,2021-01-01 00:36:58,1,3.40,1,N,100,231,1,12,0.5,0.5,3.16,0,0.3,18.96,2.5
2,2021-01-01 00:56:49,2021-01-01 01:07:07,1,2.76,1,N,249,233,1,10.5,0.5,0.5,2.86,0,0.3,17.16,2.5
1,2021-01-01 00:30:33,2021-01-01 00:31:04,2,.00,5,N,233,233,1,12,0,0,2.45,0,0.3,14.75,0
1,2021-01-01 00:51:15,2021-01-01 00:53:16,1,.60,1,N,237,141,1,4,3,0.5,2,0,0.3,9.8,2.5
2,2021-01-01 00:18:14,2021-01-01 00:27:29,2,1.98,1,N,142,229,1,9,0.5,0.5,5,0,0.3,17.8,2.5
2,2021-01-01 00:30:45,2021-01-01 00:37:21,2,2.71,1,N,229,137,1,10,0.5,0.5,2.76,0,0.3,16.56,2.5
2,2021-01-01 00:53:17,2021-01-01 01:01:17,1,1.07,1,N,79,144,2,7,0.5,0.5,0,0,0.3,10.8,2.5
2,2021-01-01 00:24:21,2021-01-01 00:42:11,1,.81,1,N,100,230,2,11,0.5,0.5,0,0,0.3,14.8,2.5
2,2021-01-01 00:02:18,2021-01-01 00:14:52,1,2.27,1,N,186,79,2,11,0.5,0.5,0,0,0.3,14.8,2.5
2,2021-01-01 00:17:53,2021-01-01 00:24:46,1,1.50,1,N,107,162,2,7.5,0.5,0.5,0,0,0.3,11.3,2.5
2,2021-01-01 00:40:48,2021-01-01 00:44:39,2,.77,1,N,90,90,1,4.5,0.5,0.5,2,0,0.3,10.3,2.5
2,2021-01-01 00:04:58,2021-01-01 00:15:54,1,1.73,1,N,48,164,1,8.5,0.5,0.5,3.69,0,0.3,15.99,2.5
2,2021-01-01 00:44:23,2021-01-01 00:49:47,1,1.44,1,N,162,237,2,6.5,0.5,0.5,0,0,0.3,10.3,2.5
2,2021-01-01 00:25:27,2021-01-01 00:29:40,1,1.08,1,N,234,249,1,5.5,0.5,0.5,2.32,0,0.3,11.62,2.5
2,2021-01-01 00:53:48,2021-01-01 01:12:33,1,4.69,1,N,234,239,1,17.5,0.5,0.5,5.32,0,0.3,26.62,2.5
1,2021-01-01 00:50:44,2021-01-01 01:10:58,1,9.60,1,N,90,133,1,28,3,0.5,7.95,0,0.3,39.75,2.5
2,2021-01-01 00:09:00,2021-01-01 00:13:28,4,1.49,1,N,229,236,1,6.5,0.5,0.5,3.09,0,0.3,13.39,2.5
2,2021-01-01 00:43:45,2021-01-01 00:49:37,4,1.62,1,N,137,79,1,7,0.5,0.5,2.16,0,0.3,12.96,2.5
1,2021-01-01 00:32:42,2021-01-01 00:36:37,1,1.60,1,N,107,229,1,6.5,3,0.5,2,0,0.3,12.3,2.5
2,2021-01-01 00:02:05,2021-01-01 00:07:39,1,1.60,1,N,236,141,1,7,0.5,0.5,2.7,0,0.3,13.5,2.5
2,2021-01-01 00:13:16,2021-01-01 00:20:55,1,2.54,1,N,237,75,2,9,0.5,0.5,0,0,0.3,12.8,2.5
2,2021-01-01 00:54:27,2021-01-01 01:04:39,1,3.78,1,N,141,79,1,12,0.5,0.5,3.16,0,0.3,18.96,2.5
2,2021-01-01 00:22:50,2021-01-01 00:28:01,1,1.25,1,N,48,68,1,6,0.5,0.5,2.94,0,0.3,12.74,2.5
2,2021-01-01 00:02:00,2021-01-01 00:13:59,1,2.52,1,N,142,263,2,11.5,0.5,0.5,0,0,0.3,15.3,2.5
2,2021-01-01 00:19:59,2021-01-01 00:24:32,1,1.18,1,N,236,237,1,6,0.5,0.5,2.45,0,0.3,12.25,2.5
2,2021-01-01 00:36:40,2021-01-01 00:54:48,1,3.85,1,N,143,158,1,15.5,0.5,0.5,4.7,0,0.3,24,2.5
1,2021-01-01 00:32:01,2021-01-01 00:44:55,1,5.20,1,N,142,116,2,17,3,0.5,0,0,0.3,20.8,2.5
1,2021-01-01 00:11:12,2021-01-01 00:24:57,1,.00,1,N,107,256,1,17.2,0,0.5,0,0,0.3,18,0
2,2021-01-01 00:19:18,2021-01-01 00:39:16,4,5.04,1,N,137,49,1,18.5,0.5,0.5,4,0,0.3,26.3,2.5
2,2021-01-01 00:40:35,2021-01-01 00:52:05,1,2.41,1,N,234,237,1,10,0.5,0.5,4.14,0,0.3,17.94,2.5
2,2021-01-01 00:10:26,2021-01-01 00:21:10,1,2.09,1,N,68,170,2,9.5,0.5,0.5,0,0,0.3,13.3,2.5
2,2021-01-01 00:08:32,2021-01-01 00:18:00,2,1.57,1,N,166,75,1,8.5,0.5,0.5,2.45,0,0.3,12.25,0
2,2021-01-01 00:25:24,2021-01-01 00:37:38,2,2.60,1,N,151,74,2,11.5,0.5,0.5,0,0,0.3,12.8,0
2,2021-01-01 00:35:30,2021-01-01 00:39:59,1,1.02,1,N,237,163,1,5.5,0.5,0.5,2.33,0,0.3,11.63,2.5
1,2021-01-01 00:52:09,2021-01-01 00:59:51,1,1.80,1,N,238,263,1,8,3,0.5,2.95,0,0.3,14.75,2.5
2,2021-01-01 00:16:13,2021-01-01 00:28:58,1,6.45,1,N,13,233,2,20,0.5,0.5,0,0,0.3,23.8,2.5
2,2021-01-01 00:48:28,2021-01-01 01:10:30,1,7.12,1,N,231,151,1,24,0.5,0.5,5.56,0,0.3,33.36,2.5
